QUERY_CLUSTER	SUBJECT_CLUSTER	CLUSTER_SEQUENCE_ID	QUERY_SUBCLUSTERS	SUBJECT_SUBCLUSTERS	DDM_CORRELATION_PEARSON	P-VALUE_PEARSON	DDM_CORRELATION_SPEARMAN	P-VALUE_SPEARMAN	FIXED_SEQ_ID	IG_PAIR	SEQ_ID_RANGE
4jj5B	1knoB	65.0	"['4isvB', '4jj5B']"	"['2gfbJ', '1knoB']"	0.5833049814029974	0.0	0.7484605686129988	0.0	67.31707317073172	TRUE	"60-70"
4jj5B	4fqhA	57.47	"['4isvB', '4jj5B']"	"['4fqvJ', '6cnvH']"	-0.9587194870745978	0.0	-0.8214260115296548	0.0	59.42028985507246	TRUE	"50-60"
4jj5B	6glwH	58.3	"['4isvB', '4jj5B']"	"['6glwH', '6glwC']"	0.9478097738384851	0.0	0.7547913840717075	0.0	60.09615384615385	TRUE	"50-60"
4jj5B	4s1rH	52.59	"['4isvB', '4jj5B']"	"['4s1rH', '4xnyH']"	0.6875049239088434	0.0	0.5045533927205527	0.0	56.730769230769226	TRUE	"50-60"
4jj5B	3b2uN	53.81	"['4isvB', '4jj5B']"	"['6b3sF', '3b2vH']"	-0.9380688072343663	0.0	-0.7333120693474587	0.0	56.86274509803921	TRUE	"50-60"
4jj5B	6rcvC	64.91	"['4isvB', '4jj5B']"	"['6rcvH', '6rcqA']"	0.8390846592258515	0.0	0.6816102687335281	0.0	69.90291262135922	TRUE	"60-70"
4jj5B	1za3B	57.64	"['4isvB', '4jj5B']"	"['1za3B', '1za3H']"	0.9339526770306763	0.0	0.7103130780555758	0.0	62.019230769230774	TRUE	"50-60"
4jj5B	2virB	66.97	"['4isvB', '4jj5B']"	"['2visB', '1gigH']"	-0.912609648224908	0.0	-0.6962582971463472	0.0	66.99029126213593	TRUE	"60-70"
4jj5B	6okmH	60.63	"['4isvB', '4jj5B']"	"['6ogxH', '6okmH']"	0.8611072256318191	0.0	0.6187532845526379	0.0	64.85148514851485	TRUE	"60-70"
4jj5B	2v7hH	74.09	"['4isvB', '4jj5B']"	"['2v7hH', '2v7hB']"	-0.940854284973857	0.0	-0.7489364912048155	0.0	74.14634146341463	TRUE	"70-80"
4jj5B	1ynlH	66.21	"['4isvB', '4jj5B']"	"['1cgsH', '2cgrH']"	-0.896928393946226	0.0	-0.7074666560773452	0.0	68.65671641791045	TRUE	"60-70"
4jj5B	6wj1H	48.47	"['4isvB', '4jj5B']"	"['6wj1G', '6wj1H']"	-0.9496755883274537	0.0	-0.7573248089413226	0.0	51.94174757281553	TRUE	"40-50"
4jj5B	6wizH	48.91	"['4isvB', '4jj5B']"	"['6wizH', '6wiyH']"	-0.7731544970118827	0.0	-0.5654190684792292	0.0	53.170731707317074	TRUE	"40-50"
4jj5B	1i9rL	29.65	"['4isvB', '4jj5B']"	"['1i9rM', '6bjzL']"	0.7041443712396136	0.0	0.49371307789225216	0.0	35.82887700534759	TRUE	"20-30"
4jj5B	5k8aH	51.57	"['4isvB', '4jj5B']"	"['3ixtA', '4zypK']"	0.9556653332499072	0.0	0.7467181671390473	0.0	55.1219512195122	TRUE	"50-60"
4jj5B	4o5lH	54.74	"['4isvB', '4jj5B']"	"['4o5iU', '4o58H']"	-0.9191153290878343	0.0	-0.6990621377984813	0.0	59.512195121951216	TRUE	"50-60"
4jj5B	4xwgH	57.08	"['4isvB', '4jj5B']"	"['4xx1H', '4xx1E']"	0.9626037502545629	0.0	0.7827266235826718	0.0	60.38647342995169	TRUE	"50-60"
4jj5B	2gjzH	62.9	"['4isvB', '4jj5B']"	"['2gjzB', '2gk0B']"	-0.9455801349668495	0.0	-0.7446363113325223	0.0	65.3658536585366	TRUE	"60-70"
4jj5B	5itbH	55.91	"['4isvB', '4jj5B']"	"['5j3dC', '5itbH']"	0.890614743362018	0.0	0.6631404227875781	0.0	59.11330049261084	TRUE	"50-60"
4jj5B	7jx3C	57.96	"['4isvB', '4jj5B']"	"['7jxcH', '7jx3C']"	-0.8966279850347764	0.0	-0.6712835315257898	0.0	62.37623762376238	TRUE	"50-60"
4jj5B	4d9lJ	57.92	"['4isvB', '4jj5B']"	"['4d9lJ', '4d9lH']"	-0.8094206922053558	0.0	-0.611735291045894	0.0	60.09615384615385	TRUE	"50-60"
4jj5B	3skjH	55.7	"['4isvB', '4jj5B']"	"['3skjI', '3skjH']"	0.934354194974562	0.0	0.7657035552786299	0.0	59.13461538461539	TRUE	"50-60"
4jj5B	3g6dH	57.66	"['4isvB', '4jj5B']"	"['3g6aH', '3g6dH']"	-0.967135192318115	0.0	-0.7751382756982517	0.0	60.38647342995169	TRUE	"50-60"
4jj5B	3ulsH	53.39	"['4isvB', '4jj5B']"	"['3ulsH', '3ulvD']"	-0.9290606832741946	0.0	-0.7435604871664028	0.0	56.15763546798029	TRUE	"50-60"
4jj5B	5bk2C	57.96	"['4isvB', '4jj5B']"	"['4xgzG', '4rrpG']"	0.9283993161521129	0.0	0.7515338743334967	0.0	60.38647342995169	TRUE	"50-60"
4jj5B	4ij3C	70.14	"['4isvB', '4jj5B']"	"['5d96J', '4ij3C']"	0.9384290378034154	0.0	0.7473140980289903	0.0	70.24390243902438	TRUE	"70-80"
4jj5B	5w4lH	57.66	"['4isvB', '4jj5B']"	"['3tnnE', '5w4lH']"	0.9562609232480026	0.0	0.7909360312896686	0.0	61.19402985074627	TRUE	"50-60"
4jj5B	4odvH	62.05	"['4isvB', '4jj5B']"	"['4odvH', '4odwH']"	0.7903233062168109	0.0	0.6483653004540711	0.0	65.19607843137256	TRUE	"60-70"
4jj5B	3nz8A	73.21	"['4isvB', '4jj5B']"	"['3nz8H', '3nz8A']"	-0.95504988134244	0.0	-0.7679438273966677	0.0	74.27184466019418	TRUE	"70-80"
4jj5B	3l95B	58.82	"['4isvB', '4jj5B']"	"['3l95B', '3l95H']"	-0.9205371930429747	0.0	-0.6781904464600222	0.0	61.46341463414634	TRUE	"50-60"
4jj5B	2zuqC	65.91	"['4isvB', '4jj5B']"	"['2zuqF', '2zuqC']"	-0.9539669009198246	0.0	-0.8029894909866228	0.0	68.5	TRUE	"60-70"
4jj5B	7c94E	70.14	"['4isvB', '4jj5B']"	"['7c95B', '7c94E']"	0.9562010240783507	0.0	0.7759351722708164	0.0	70.1923076923077	TRUE	"70-80"
4jj5B	1bbdH	62.27	"['4isvB', '4jj5B']"	"['1a3rH', '1bbdH']"	-0.9222181399496626	0.0	-0.7907002603815833	0.0	64.42307692307693	TRUE	"60-70"
4jj5B	3macL	32.44	"['4isvB', '4jj5B']"	"['3ma9L', '4khxL']"	0.5502281486203954	0.0	0.3296634033763326	0.0	37.967914438502675	TRUE	"30-40"
4jj5B	3qg6B	64.09	"['4isvB', '4jj5B']"	"['3qg6H', '3qg7H']"	-0.9546388554961966	0.0	-0.7722130219626795	0.0	68.65671641791045	TRUE	"60-70"
4jj5B	6vl8E	72.85	"['4isvB', '4jj5B']"	"['6vl9H', '6vl8A']"	-0.8515597622006783	0.0	-0.6037414572488267	0.0	77.83251231527095	TRUE	"70-80"
4jj5B	6db5H	57.33	"['4isvB', '4jj5B']"	"['6db5I', '6db5H']"	-0.9513403914725164	0.0	-0.7714651056924454	0.0	60.09615384615385	TRUE	"50-60"
1i9rL	7bwjL	42.92	"['1i9rM', '6bjzL']"	"['6txzL', '6txzM']"	-0.8871955728462192	0.0	-0.6487373214855411	0.0	45.85365853658537	TRUE	"40-50"
1i9rL	5drxL	79.09	"['1i9rM', '6bjzL']"	"['6b0gC', '6nb8L']"	0.9790870269148222	0.0	0.8086500723488985	0.0	80.37383177570094	TRUE	"70-80"
1i9rL	3s62H	27.03	"['1i9rM', '6bjzL']"	"['1z3gH', '3s62H']"	0.7682632197873074	0.0	0.5893116269657688	0.0	30.303030303030305	TRUE	"20-30"
1i9rL	4dagL	42.73	"['1i9rM', '6bjzL']"	"['6iebF', '5y2kH']"	-0.8840469714279726	0.0	-0.625438685082462	0.0	46.875	TRUE	"40-50"
1i9rL	4nztL	42.99	"['1i9rM', '6bjzL']"	"['4fqyL', '6cnvL']"	0.9244237839594976	0.0	0.7611114052366903	0.0	46.5	TRUE	"40-50"
1i9rL	3n9gL	43.11	"['1i9rM', '6bjzL']"	"['4wuuD', '3n9gL']"	0.8436826345376421	0.0	0.6537156924908524	0.0	44.554455445544555	TRUE	"40-50"
1i9rL	4tnwZ	41.55	"['1i9rM', '6bjzL']"	"['4tnwi', '1gigL']"	0.8033609012845252	0.0	0.5373208697210742	0.0	43.627450980392155	TRUE	"40-50"
1i9rL	5m6iB	41.74	"['1i9rM', '6bjzL']"	"['5m6iA', '5m6iB']"	-0.5366802909604205	0.0	-0.37327788350680013	0.0	43.41463414634146	TRUE	"40-50"
4jj5B	6bliA	51.52	"['4isvB', '4jj5B']"	"['6bliG', '6bliA']"	-0.9544591973159007	0.0	-0.7831429096461874	0.0	56.310679611650485	TRUE	"50-60"
4jj5B	3mo1B	70.59	"['4isvB', '4jj5B']"	"['3mnvB', '3mo1B']"	-0.9427537326622505	0.0	-0.7866210496869482	0.0	75.36945812807882	TRUE	"70-80"
4jj5B	4eowH	61.67	"['4isvB', '4jj5B']"	"['4eowH', '5zmjH']"	0.576056790005297	0.0	0.3650224846155457	0.0	66.18357487922705	TRUE	"60-70"
4jj5B	6a77H	63.51	"['4isvB', '4jj5B']"	"['6a76H', '6a77H']"	-0.9677225974652574	0.0	-0.7981577630036274	0.0	66.17647058823529	TRUE	"60-70"
4jj5B	1cicD	69.09	"['4isvB', '4jj5B']"	"['1fdlH', '1cicD']"	-0.9678835676719423	0.0	-0.7795141501531329	0.0	69.41747572815534	TRUE	"60-70"
4jntA	2yq2A	86.4	"['4jntA', '4jntB']"	"['2yq2B', '2yq2A']"	0.6470257413363958	0.0	0.5290375824387226	0.0	86.0248447204969	FALSE	"80-90"
4k8xA	5vu9A	90.69	"['6isgA', '1qhtA']"	"['5vu9A', '1wnsA']"	0.5240728075962979	0.0	0.3819629307509062	0.0	90.63400576368876	FALSE	"90-100"
4k8xA	1tgoA	91.58	"['6isgA', '1qhtA']"	"['1tgoA', '2vwjA']"	0.5768275946998309	0.0	0.4942551526777612	0.0	91.54929577464789	FALSE	"90-100"
4ki5C	1b6dA	28.44	"['4xzuA', '4xzuE']"	"['1b6dA', '1b6dB']"	-0.901822138724063	0.0	-0.7542338778425263	0.0	31.958762886597935	TRUE	"20-30"
4ki5C	4gsdH	50.22	"['4xzuA', '4xzuE']"	"['4xnqH', '4gsdH']"	-0.961285317245108	0.0	-0.8025165912559866	0.0	53.398058252427184	TRUE	"50-60"
4ki5C	5c7xL	31.19	"['4xzuA', '4xzuE']"	"['5c7xN', '5d7sL']"	-0.9390184620040561	0.0	-0.7508272635551135	0.0	34.39153439153439	TRUE	"30-40"
4ki5C	4qhlA	48.43	"['4xzuA', '4xzuE']"	"['4qhmE', '4qhlA']"	-0.9724328986993821	0.0	-0.8124437479413492	0.0	50.970873786407765	TRUE	"40-50"
4ki5C	5mp6H	50.66	"['4xzuA', '4xzuE']"	"['5mp6H', '5f89A']"	0.957634336179778	0.0	0.7871284922074964	0.0	54.32692307692307	TRUE	"50-60"
4ki5C	3nz8A	66.67	"['4xzuA', '4xzuE']"	"['3nz8H', '3nz8A']"	-0.9801236208964041	0.0	-0.8168315732455853	0.0	69.23076923076923	TRUE	"60-70"
4ki5C	5itbH	54.34	"['4xzuA', '4xzuE']"	"['5j3dC', '5itbH']"	0.9634868121003024	0.0	0.8143037860688079	0.0	57.84313725490197	TRUE	"50-60"
4ki5C	4d9lJ	56.76	"['4xzuA', '4xzuE']"	"['4d9lJ', '4d9lH']"	-0.8980590421896117	0.0	-0.7234427451838824	0.0	59.61538461538461	TRUE	"50-60"
4ki5C	6anpH	50.88	"['4xzuA', '4xzuE']"	"['6anpB', '6ao0H']"	0.46008349648873637	0.0	0.37954618179333943	0.0	57.21925133689839	TRUE	"50-60"
4ki5C	1d5iH	58.11	"['4xzuA', '4xzuE']"	"['1axsH', '1d5iH']"	0.9669856019400926	0.0	0.7837977185755243	0.0	59.90338164251207	TRUE	"50-60"
4ki5C	4jj5B	81.82	"['4xzuA', '4xzuE']"	"['4isvB', '4jj5B']"	0.9333244997772738	0.0	0.7153055701382908	0.0	86.13861386138613	TRUE	"80-90"
4ki5C	5e94B	50.45	"['4xzuA', '4xzuE']"	"['5e94B', '5e94D']"	-0.9645443771206951	0.0	-0.7987858356387391	0.0	54.106280193236714	TRUE	"50-60"
4ki5C	1s78D	56.82	"['4xzuA', '4xzuE']"	"['4llwA', '1s78F']"	0.944676839624575	0.0	0.7811442070757846	0.0	58.93719806763285	TRUE	"50-60"
4ki5C	4odvH	61.54	"['4xzuA', '4xzuE']"	"['4odvH', '4odwH']"	0.8070342211413492	0.0	0.6705408318645381	0.0	62.62135922330098	TRUE	"60-70"
4ki5C	3l95B	57.73	"['4xzuA', '4xzuE']"	"['3l95B', '3l95H']"	-0.9508567771266692	0.0	-0.7765367354897177	0.0	60.57692307692307	TRUE	"50-60"
4ki5C	5ockH	57.92	"['4xzuA', '4xzuE']"	"['5ocyH', '5ocxH']"	-0.9614602018725197	0.0	-0.808541798560567	0.0	57.635467980295566	TRUE	"50-60"
4ki5C	2v7hH	66.21	"['4xzuA', '4xzuE']"	"['2v7hH', '2v7hB']"	-0.9603532643075265	0.0	-0.7763747690755008	0.0	68.59903381642512	TRUE	"60-70"
4ki5C	3eobL	28.89	"['4xzuA', '4xzuE']"	"['3eobA', '3eo9L']"	-0.7749908378959988	0.0	-0.5923616964673067	0.0	32.47422680412371	TRUE	"20-30"
4ki5C	4xwgH	54.63	"['4xzuA', '4xzuE']"	"['4xx1H', '4xx1E']"	0.9753532025637772	0.0	0.8138711741526596	0.0	58.7378640776699	TRUE	"50-60"
4ki5C	3mo1B	73.73	"['4xzuA', '4xzuE']"	"['3mnvB', '3mo1B']"	-0.9751273994463815	0.0	-0.8114573699123869	0.0	76.9607843137255	TRUE	"70-80"
4ki5C	5k8aL	27.35	"['4xzuA', '4xzuE']"	"['3ixtL', '4zypM']"	-0.8728247174529093	0.0	-0.6637830734635238	0.0	30.256410256410255	TRUE	"20-30"
4ki5C	5dk3A	29.39	"['4xzuA', '4xzuE']"	"['5ggsB', '5dk3A']"	0.8201315957517613	0.0	0.6323199572402377	0.0	33.16326530612245	TRUE	"20-30"
4ki5C	3so3B	29.26	"['4xzuA', '4xzuE']"	"['4dn4L', '3f12C']"	-0.48692638170831065	0.0	-0.3541033390360612	0.0	31.606217616580313	TRUE	"20-30"
4ki5C	7jx3C	54.63	"['4xzuA', '4xzuE']"	"['7jxcH', '7jx3C']"	-0.9559200878604345	0.0	-0.8097453829249434	0.0	60.29411764705882	TRUE	"50-60"
4ki5C	4r96H	60.27	"['4xzuA', '4xzuE']"	"['4r96B', '4r96F']"	0.9730641794243287	0.0	0.8125337662240532	0.0	62.80193236714976	TRUE	"60-70"
4ki5C	6umxH	56.39	"['4xzuA', '4xzuE']"	"['6umxH', '6umxh']"	-0.9324858366860932	0.0	-0.7452203134978063	0.0	60.57692307692307	TRUE	"50-60"
4ki5C	2zuqC	71.49	"['4xzuA', '4xzuE']"	"['2zuqF', '2zuqC']"	-0.9503760997747046	0.0	-0.743999773625755	0.0	71.42857142857143	TRUE	"70-80"
4ki5C	6phcA	53.98	"['4xzuA', '4xzuE']"	"['6phhA', '6phgA']"	-0.9585800134597445	0.0	-0.7987471164030859	0.0	58.17307692307693	TRUE	"50-60"
4ki5C	6bjzH	57.99	"['4xzuA', '4xzuE']"	"['1i9rH', '6bjzH']"	-0.9779925190142703	0.0	-0.8299918712921212	0.0	60.09615384615385	TRUE	"50-60"
4ki5C	3s62H	68.06	"['4xzuA', '4xzuE']"	"['1z3gH', '3s62H']"	0.9446003673332298	0.0	0.8089480115445047	0.0	69.90291262135922	TRUE	"60-70"
4ki5C	4s1rH	50.64	"['4xzuA', '4xzuE']"	"['4s1rH', '4xnyH']"	0.7447192080927395	0.0	0.6022396423651379	0.0	55.769230769230774	TRUE	"50-60"
4ki5C	6glwH	55.36	"['4xzuA', '4xzuE']"	"['6glwH', '6glwC']"	0.967712068910535	0.0	0.7776668537008722	0.0	58.454106280193244	TRUE	"50-60"
4ki5C	3ulsH	50.91	"['4xzuA', '4xzuE']"	"['3ulsH', '3ulvD']"	-0.9619226917363964	0.0	-0.8072038417473398	0.0	53.398058252427184	TRUE	"50-60"
4ki5C	1jpsH	55.96	"['4xzuA', '4xzuE']"	"['1pg7I', '1jpsH']"	-0.9735243135320518	0.0	-0.8119700965039676	0.0	58.17307692307693	TRUE	"50-60"
4ki5C	5w4lH	54.55	"['4xzuA', '4xzuE']"	"['3tnnE', '5w4lH']"	0.9605544470540709	0.0	0.760345041980141	0.0	56.86274509803921	TRUE	"50-60"
4ki5C	5w1gH	50.45	"['4xzuA', '4xzuE']"	"['5w1mF', '5w1gH']"	-0.9692645021261509	0.0	-0.7894615171140207	0.0	54.106280193236714	TRUE	"50-60"
4ki5C	6bliA	49.12	"['4xzuA', '4xzuE']"	"['6bliG', '6bliA']"	-0.9707131048973352	0.0	-0.780976817189346	0.0	53.398058252427184	TRUE	"40-50"
4ki5C	6ofiH	58.3	"['4xzuA', '4xzuE']"	"['6oedC', '6ofiH']"	-0.95411747760471	0.0	-0.7706847743283035	0.0	61.57635467980296	TRUE	"50-60"
4ki5C	4mxvF	57.08	"['4xzuA', '4xzuE']"	"['4mxwW', '4mxvY']"	0.9741439004381034	0.0	0.7919919468374761	0.0	60.38647342995169	TRUE	"50-60"
4ki5C	4u6hA	71.23	"['4xzuA', '4xzuE']"	"['4u6hA', '4u6hC']"	0.9808413007755485	0.0	0.8332801176701039	0.0	71.01449275362319	TRUE	"70-80"
4ki5C	6phbC	28.76	"['4xzuA', '4xzuE']"	"['5uqyC', '5f7eL']"	-0.6945385429913068	0.0	-0.6159721167239054	0.0	32.62032085561498	TRUE	"20-30"
4ki5C	5bk0B	54.05	"['4xzuA', '4xzuE']"	"['6azxC', '5bk0B']"	0.976070070094171	0.0	0.8191906869089515	0.0	58.128078817733986	TRUE	"50-60"
4ki5C	1hklH	56.22	"['4xzuA', '4xzuE']"	"['1hklH', '1aj7H']"	-0.9662374241890046	0.0	-0.8164158095975415	0.0	58.252427184466015	TRUE	"50-60"
4ki5C	6ieaL	29.95	"['4xzuA', '4xzuE']"	"['6iekF', '6ieaL']"	0.9334854796369687	0.0	0.7350852286481673	0.0	32.12435233160622	TRUE	"20-30"
4ki5C	5i17B	58.18	"['4xzuA', '4xzuE']"	"['4dn4H', '4dn3H']"	-0.9618618662537953	0.0	-0.8059040422787714	0.0	60.679611650485434	TRUE	"50-60"
4ki5C	3levH	44.87	"['4xzuA', '4xzuE']"	"['1u93B', '3levH']"	-0.963332507546327	0.0	-0.824659874740072	0.0	50.73170731707317	TRUE	"40-50"
4ki5C	2virB	59.01	"['4xzuA', '4xzuE']"	"['2visB', '1gigH']"	-0.9710560313650785	0.0	-0.8142969710287613	0.0	62.31884057971014	TRUE	"50-60"
4ki5C	4lluB	31.84	"['4xzuA', '4xzuE']"	"['4lluD', '4llwD']"	-0.6121064112412017	0.0	-0.42684699139582083	0.0	37.368421052631575	TRUE	"30-40"
4ki5C	4ij3C	61.64	"['4xzuA', '4xzuE']"	"['5d96J', '4ij3C']"	0.9655198579182648	0.0	0.7903725550251447	0.0	66.18357487922705	TRUE	"60-70"
4ki5C	6c6xE	49.54	"['4xzuA', '4xzuE']"	"['6c6xC', '6c6yH']"	0.9474391242350978	0.0	0.7752992557854651	0.0	50.970873786407765	TRUE	"40-50"
4ki5C	3qg6B	69.3	"['4xzuA', '4xzuE']"	"['3qg6H', '3qg7H']"	-0.9771635581229209	0.0	-0.7995440033853606	0.0	70.09803921568627	TRUE	"60-70"
4ki5C	3skjH	53.71	"['4xzuA', '4xzuE']"	"['3skjI', '3skjH']"	0.9613759405986043	0.0	0.7936328581450698	0.0	58.65384615384615	TRUE	"50-60"
4ki5C	6dlbH	58.59	"['4xzuA', '4xzuE']"	"['4hkxA', '4hk3J']"	-0.9655752026043228	0.0	-0.7922162330952877	0.0	61.57635467980296	TRUE	"50-60"
4ki5C	6wj1H	45.61	"['4xzuA', '4xzuE']"	"['6wj1G', '6wj1H']"	-0.9743425325311798	0.0	-0.7963282730593292	0.0	49.03846153846153	TRUE	"40-50"
4ki5C	6d9gA	71.17	"['4xzuA', '4xzuE']"	"['6d9gA', '6d9gC']"	0.9461487576879075	0.0	0.7280712544069728	0.0	71.63461538461539	TRUE	"70-80"
4ki5C	6ca7H	52.77	"['4xzuA', '4xzuE']"	"['6ca9D', '6ca7H']"	0.13348579105476993	6.23511897603886e-168	0.17119053471514883	1.8988460581214646e-276	59.22330097087378	TRUE	"50-60"
4ki5C	6nisH	52.25	"['4xzuA', '4xzuE']"	"['6nipH', '6nisH']"	-0.9412818811589452	0.0	-0.7591993321094082	0.0	54.589371980676326	TRUE	"50-60"
4ki5C	1za3B	53.48	"['4xzuA', '4xzuE']"	"['1za3B', '1za3H']"	0.9645229506862782	0.0	0.816651007490921	0.0	58.454106280193244	TRUE	"50-60"
4ki5C	6mubH	50.45	"['4xzuA', '4xzuE']"	"['3ob0H', '3oauH']"	-0.5159737914031891	0.0	-0.4446046225520251	0.0	53.62318840579711	TRUE	"50-60"
4ki5C	5m6iB	30.32	"['4xzuA', '4xzuE']"	"['5m6iA', '5m6iB']"	-0.6992266670276338	0.0	-0.5777257196020438	0.0	33.165829145728644	TRUE	"30-40"
4ki5C	3u0wL	27.56	"['4xzuA', '4xzuE']"	"['3u0wL', '6faxL']"	0.7895327937831081	0.0	0.6185318809673275	0.0	30.927835051546392	TRUE	"20-30"
4ki5C	3h0tA	33.03	"['4xzuA', '4xzuE']"	"['5utzC', '4hqqL']"	0.9427819290732475	0.0	0.7095604043207135	0.0	35.32338308457712	TRUE	"30-40"
4ki5C	1a4kB	71.23	"['4xzuA', '4xzuE']"	"['1a4jB', '1a4kH']"	-0.9747656836586599	0.0	-0.8312337366804144	0.0	73.7864077669903	TRUE	"70-80"
4ki5C	2f58H	60.18	"['4xzuA', '4xzuE']"	"['3f58H', '1f58H']"	0.976039206104518	0.0	0.8220334165720489	0.0	64.73429951690821	TRUE	"60-70"
4ki5C	6okmL	28.89	"['4xzuA', '4xzuE']"	"['6ogxL', '6okmL']"	-0.7678954673113054	0.0	-0.5832456207962169	0.0	32.47422680412371	TRUE	"20-30"
4ki5C	3hc3L	28.7	"['4xzuA', '4xzuE']"	"['3hc0B', '5wuxB']"	0.7553507512917487	0.0	0.5705846450098374	0.0	33.33333333333333	TRUE	"20-30"
4ki5C	5lspH	59.73	"['4xzuA', '4xzuE']"	"['5lspS', '5lspH']"	0.981353743036322	0.0	0.8229381476340349	0.0	62.5	TRUE	"50-60"
4ki5C	1uj3A	28.44	"['4xzuA', '4xzuE']"	"['5ob5L', '1pg7L']"	-0.8730870954172595	0.0	-0.668435748139804	0.0	32.6530612244898	TRUE	"20-30"
4ki5C	1bbdH	68.81	"['4xzuA', '4xzuE']"	"['1a3rH', '1bbdH']"	-0.9105500122804495	0.0	-0.7240269249727573	0.0	68.59903381642512	TRUE	"60-70"
4ki5C	4fqhA	58.11	"['4xzuA', '4xzuE']"	"['4fqvJ', '6cnvH']"	-0.9259358971336602	0.0	-0.7160004849962804	0.0	61.057692307692314	TRUE	"50-60"
4ki5C	4lvhB	53.67	"['4xzuA', '4xzuE']"	"['4lvhK', '4uv7H']"	0.8769357522145255	0.0	0.7144869829081103	0.0	56.86274509803921	TRUE	"50-60"
4ki5C	4eowH	60.96	"['4xzuA', '4xzuE']"	"['4eowH', '5zmjH']"	0.7431023176308771	0.0	0.5487260194181494	0.0	65.86538461538461	TRUE	"60-70"
4ki5C	3eoaH	55.0	"['4xzuA', '4xzuE']"	"['3eobH', '3eo9H']"	0.9690818344732909	0.0	0.7722126312485605	0.0	57.56097560975609	TRUE	"50-60"
4ki5C	5y11B	27.75	"['4xzuA', '4xzuE']"	"['1yylL', '6ofiL']"	0.7632943589905652	0.0	0.5728786131611141	0.0	32.59668508287293	TRUE	"20-30"
4ki5C	3lmjH	56.19	"['4xzuA', '4xzuE']"	"['3lqaH', '3lmjH']"	-0.9713180691136707	0.0	-0.8154826042608033	0.0	60.09615384615385	TRUE	"50-60"
4ki5C	6umjH	53.25	"['4xzuA', '4xzuE']"	"['6umhh', '6umjH']"	-0.902639180721511	0.0	-0.7356308703697956	0.0	58.17307692307693	TRUE	"50-60"
4ki5C	6okmH	60.83	"['4xzuA', '4xzuE']"	"['6ogxH', '6okmH']"	0.9417560084121444	0.0	0.7984000998660595	0.0	63.725490196078425	TRUE	"60-70"
4ki5C	6wizH	48.03	"['4xzuA', '4xzuE']"	"['6wizH', '6wiyH']"	-0.7779904162790496	0.0	-0.6088928116077585	0.0	52.17391304347826	TRUE	"40-50"
1i9rL	6nisL	42.34	"['1i9rM', '6bjzL']"	"['6nipB', '6nisL']"	0.886369390627255	0.0	0.6373812772080678	0.0	44.6078431372549	TRUE	"40-50"
1i9rL	6grzA	41.18	"['1i9rM', '6bjzL']"	"['6grzB', '6grzA']"	-0.9282253174610573	0.0	-0.7032603594757258	0.0	43.627450980392155	TRUE	"40-50"
1i9rL	3h0tA	42.15	"['1i9rM', '6bjzL']"	"['5utzC', '4hqqL']"	0.8141948916089329	0.0	0.5496618750637527	0.0	44.1747572815534	TRUE	"40-50"
1i9rL	4rgnE	60.91	"['1i9rM', '6bjzL']"	"['1a3rL', '1hinL']"	-0.9439345749704635	0.0	-0.8226277994128512	0.0	61.6822429906542	TRUE	"60-70"
1i9rL	6glwL	42.27	"['1i9rM', '6bjzL']"	"['6glwL', '6glwD']"	-0.8909105111655639	0.0	-0.6551191026146178	0.0	44.390243902439025	TRUE	"40-50"
1i9rL	1um4L	78.9	"['1i9rM', '6bjzL']"	"['1aj7L', '2rcsL']"	-0.9846665380857001	0.0	-0.8416726829438722	0.0	80.95238095238095	TRUE	"70-80"
1i9rL	2oz4L	63.76	"['1i9rM', '6bjzL']"	"['3fb6B', '6ionL']"	-0.9476086144388501	0.0	-0.777162798077814	0.0	65.07177033492823	TRUE	"60-70"
1i9rL	1lilA	42.33	"['1i9rM', '6bjzL']"	"['1lilA', '1lilB']"	0.9016023202492253	0.0	0.669223118536713	0.0	44.94949494949495	TRUE	"40-50"
1i9rL	2dquH	25.96	"['1i9rM', '6bjzL']"	"['2dqtH', '2dtmH']"	-0.7869513918889492	0.0	-0.5530448534075674	0.0	30.76923076923077	TRUE	"20-30"
4ki5C	3dggD	68.95	"['4xzuA', '4xzuE']"	"['3dggB', '3dggD']"	0.9505365012770608	0.0	0.7939754626916901	0.0	71.98067632850241	TRUE	"60-70"
4ki5C	1cicD	62.67	"['4xzuA', '4xzuE']"	"['1fdlH', '1cicD']"	-0.97497790243785	0.0	-0.7990895390276108	0.0	64.25120772946859	TRUE	"60-70"
4ki5C	1i9rL	29.52	"['4xzuA', '4xzuE']"	"['1i9rM', '6bjzL']"	0.7992303808347938	0.0	0.6268494831861454	0.0	33.33333333333333	TRUE	"20-30"
4ki5C	7bwjL	31.98	"['4xzuA', '4xzuE']"	"['6txzL', '6txzM']"	-0.9426197919960155	0.0	-0.7349226678750655	0.0	36.55913978494624	TRUE	"30-40"
4ki5C	6b0wH	54.67	"['4xzuA', '4xzuE']"	"['6b0sH', '6b0wH']"	0.965310550213068	0.0	0.7844391662594364	0.0	59.512195121951216	TRUE	"50-60"
4ki5C	4kxzH	55.96	"['4xzuA', '4xzuE']"	"['3eo1B', '4kxzH']"	-0.9332780569577903	0.0	-0.7747274880147336	0.0	58.17307692307693	TRUE	"50-60"
